Query_ID,Latency_ms
1016,2.5636
1017,2.463
1018,2.618
1019,2.5438
1020,2.5038
1021,2.4939
1022,2.6301
1023,2.8047
1024,2.5752
1025,2.6791
1026,2.6774
1027,2.5752
1028,2.6194
1029,2.671
1030,2.7522
1031,2.5542
1032,2.48
1033,2.5815
1034,2.7234
1035,2.444
1036,2.6329
1037,2.6054
1038,2.6043
1039,2.7196
1040,2.4272
1041,2.6999
1042,2.5802
1043,2.5599
1044,2.706
1045,2.6542
1046,2.8762
1047,2.5343
1048,2.4147
1049,2.5217
1050,2.7504
1051,2.7614
1052,2.6292
1053,2.6453
1054,2.6205
1055,2.4299
1056,2.3889
1057,2.3847
1058,2.5151
1059,2.5773
1060,2.577
1061,2.7237
1062,2.621
1063,2.5009
1064,2.6956
1065,2.5
1066,2.5641
1067,2.5127
1068,2.7093
1069,2.8628
1070,2.5674
1071,2.6629
1072,2.6379
1073,2.6087
1074,2.6818
1075,2.6109
1076,2.628
1077,2.7435
1078,2.5379
1079,2.6253
1080,2.6582
1081,2.748
1082,2.7183
1083,2.4673
1084,2.6083
1085,2.6397
1086,2.591
1087,2.7901
1088,2.5816
1089,2.6591
1090,2.7381
1091,2.4878
1092,2.8311
1093,2.5328
1094,2.5095
1095,2.6769
1096,2.5638
1097,2.5662
1098,2.5
1099,2.3352
1100,2.5528
1101,2.601
1102,2.5653
1103,2.616
1104,2.4114
1105,2.6651
1106,2.6318
1107,2.6764
1108,2.525
1109,2.5226
1110,2.5406
1111,2.4512
1112,2.4884
1113,2.5806
1114,2.5403
1115,2.7011
1116,2.612
1117,2.7783
1118,2.3066
1119,2.4336
1120,2.4522
1121,2.5678
1122,2.727
1123,2.8084
1124,2.7496
1125,2.5357
1126,2.6225
1127,2.5409
1128,2.6231
1129,2.801
1130,2.6618
1131,2.7498
1132,2.5218
1133,2.6587
1134,2.5048
1135,2.727
1136,2.5772
1137,2.4216
1138,2.8819
1139,2.5997
1140,2.4891
1141,2.5554
1142,2.6063
1143,2.5924
1144,2.5624
1145,2.5578
1146,2.6683
1147,2.5506
1148,2.5634
1149,2.4841
1150,2.4345
1151,2.6791
1152,2.6981
1153,2.5103
1154,2.6151
1155,2.5242
1156,2.7132
1157,2.6718
1158,2.5737
1159,2.379
1160,2.5617
1161,2.8646
1162,2.6051
1163,2.7358
1164,2.7874
1165,2.5621
1166,2.4777
1167,2.5349
1168,2.5981
1169,2.4456
1170,2.5768
1171,2.704
1172,2.5982
1173,2.4794
1174,2.6009
1175,2.5225
1176,2.5364
1177,2.6204
1178,2.4574
1179,2.6932
1180,2.6204
1181,2.6721
1182,2.548
1183,2.7159
1184,2.7846
1185,2.6375
1186,2.5564
1187,2.471
1188,2.4456
1189,2.4987
1190,2.6847
1191,2.5127
1192,2.6396
1193,2.6252
1194,2.6011
1195,2.5069
1196,2.4329
1197,2.5054
1198,2.6738
1199,2.684
1200,2.4878
1201,2.5413
1202,2.4134
1203,2.6947
1204,2.6694
1205,2.5976
1206,2.779
1207,2.7509
1208,2.5316
1209,2.5164
1210,2.7091
1211,2.5944
1212,2.5496
1213,2.6397
1214,2.6283
1215,2.3553
1216,2.3614
1217,2.441
1218,2.3883
1219,2.413
1220,2.5673
1221,2.6651
1222,2.6147
1223,2.7863
1224,2.5821
1225,2.6366
1226,2.6422
1227,2.7077
1228,2.6314
1229,2.7169
1230,2.7895
1231,2.4755
1232,2.5718
1233,2.5066
1234,2.5895
1235,2.6216
1236,2.4393
1237,2.4918
